"1.51,""Premium"",""J"",""VVS2"",62.9,58,8930,7.33,7.21,4.57";
"1.5,""Premium"",""I"",""VVS1"",62.4,60,11155,7.32,7.29,4.56";
"0.71,""Ideal"",""E"",""SI2"",61.5,57,2470,5.74,5.78,3.54";
"0.56,""Ideal"",""G"",""SI1"",62.5,57,1345,5.26,5.23,3.28";
"0.34,""Ideal"",""H"",""VS2"",62.6,54,689,4.5,4.45,2.8";
"1.02,""Very";"Good"",""D"",""SI2"",58.8,58,4964,6.62,6.68,3.91"
"0.53,""Ideal"",""E"",""VS2"",60.8,55,1707,5.26,5.3,3.21";
"0.81,""Fair"",""G"",""VVS2"",64.8,56.2,3323,5.82,5.98,3.82";
"0.8,""Ideal"",""G"",""VS2"",61.2,57,2969,6.02,6.07,3.7";
"0.53,""Premium"",""D"",""VS1"",62.4,61,1940,5.25,5.14,3.24";
"1,""Very";"Good"",""D"",""SI1"",62.8,58,5005,6.35,6.39,4"
"0.42,""Ideal"",""I"",""VVS1"",62,55,884,4.8,4.88,3";
"1.01,""Premium"",""G"",""SI1"",60.2,59,5232,6.54,6.49,3.92";
"0.35,""Ideal"",""F"",""VVS2"",62.1,56,956,4.56,4.52,2.82";
"1,""Premium"",""D"",""VS1"",62.1,55,7812,6.41,6.34,3.96";
"0.5,""Premium"",""E"",""VS2"",59.3,62,1684,5.25,5.18,3.09";
"0.4,""Ideal"",""G"",""IF"",62,57,1193,4.73,4.75,2.94";
"0.5,""Premium"",""E"",""SI2"",61.7,58,1240,5.12,5.06,3.14";
"1.04,""Premium"",""I"",""SI1"",60.7,59,4601,6.6,6.57,4";
"0.73,""Ideal"",""D"",""VS1"",61.9,55,4258,5.78,5.81,3.59";
"0.9,""Good"",""E"",""VS2"",63.1,58,4580,6.11,6.15,3.87";
"0.78,""Very";"Good"",""E"",""VS1"",60.9,57,3420,5.94,5.88,3.59"
"0.5,""Ideal"",""G"",""VVS1"",62.2,54,1883,5.1,5.13,3.18";
"0.3,""Very";"Good"",""E"",""VS1"",63.4,55,660,4.26,4.29,2.71"
"1.31,""Good"",""H"",""SI1"",57.9,62,6857,7.18,7.25,4.18";
"0.3,""Premium"",""I"",""VS1"",61.9,59,527,4.31,4.24,2.65";
"1.6,""Very";"Good"",""H"",""VS1"",61.2,58.6,12378,7.48,7.63,4.62"
"0.53,""Good"",""J"",""VS2"",63.8,57,1023,5.1,5.12,3.26";
"1.31,""Premium"",""H"",""VS2"",59.6,58,6095,7.14,7.08,4.24";
"0.9,""Good"",""G"",""SI2"",63.7,62,3067,6.01,6.07,3.85";
"0.41,""Premium"",""G"",""VS1"",62.1,60,899,4.72,4.78,2.95";
"1.01,""Premium"",""I"",""SI1"",59.9,59,4129,6.46,6.42,3.86";
"0.74,""Fair"",""E"",""I1"",58.2,65,1865,6.03,5.89,3.47";
"0.63,""Premium"",""G"",""VS2"",60.4,58,2391,5.6,5.59,3.38";
"0.3,""Ideal"",""G"",""IF"",61,56,844,4.34,4.37,2.65";
"0.9,""Very";"Good"",""F"",""VS2"",59.6,59,4397,6.27,6.31,3.75"
"0.42,""Very";"Good"",""E"",""SI1"",62.5,55,773,4.8,4.83,3.01"
"0.91,""Very";"Good"",""H"",""VVS2"",62.9,58,4665,6.14,6.17,3.87"
"0.39,""Ideal"",""G"",""SI1"",60.7,57,665,4.69,4.8,2.88";
"0.7,""Fair"",""G"",""SI1"",65,59,1982,5.57,5.5,3.6";
"0.55,""Ideal"",""E"",""SI1"",60.1,57,1621,5.36,5.38,3.22";
"1.24,""Premium"",""E"",""SI2"",61.1,59,6377,6.99,6.89,4.24";
"0.76,""Very";"Good"",""H"",""SI1"",62.6,58,2396,5.76,5.84,3.63"
"1.62,""Premium"",""J"",""SI2"",61.8,59,5157,7.48,7.44,4.61";
"1.16,""Premium"",""I"",""SI1"",61.5,57,5002,6.79,6.73,4.16";
"0.39,""Ideal"",""F"",""VS1"",62.5,57,895,4.66,4.69,2.92";
"1.79,""Premium"",""G"",""VS2"",61.2,58,17358,7.9,7.82,4.81";
"1.01,""Very";"Good"",""E"",""SI1"",59.6,61,5411,6.47,6.51,3.87"
"1.07,""Ideal"",""J"",""VS2"",61.6,56.3,4602,6.55,6.59,4.04";
"1.03,""Ideal"",""G"",""SI1"",60.5,55,5445,6.59,6.54,3.97";
"0.38,""Ideal"",""G"",""SI1"",60.6,57,695,4.71,4.76,2.87";
"1.22,""Ideal"",""I"",""SI2"",61.3,57,5226,6.91,6.85,4.22";
"0.64,""Premium"",""D"",""VS2"",60.9,59,2243,5.6,5.63,3.42";
"0.92,""Ideal"",""G"",""SI2"",63,57,3697,6.16,6.13,3.87";
"0.7,""Good"",""J"",""SI2"",58.7,58,1824,5.74,5.85,3.4";
"0.31,""Ideal"",""H"",""VVS1"",61.6,55,707,4.35,4.38,2.69";
"0.41,""Ideal"",""F"",""VS1"",60.8,57,1076,4.8,4.77,2.91";
"0.53,""Ideal"",""I"",""SI2"",61.8,55,844,5.22,5.26,3.24";
"0.31,""Ideal"",""G"",""VVS1"",61.3,60,710,4.33,4.38,2.67";
"1.53,""Premium"",""H"",""VS2"",59.9,60,10827,7.5,7.46,4.48";
"0.7,""Good"",""E"",""VS2"",63,61,2394,5.51,5.64,3.51";
"1.34,""Premium"",""D"",""SI2"",61.5,58,7305,7.04,7.07,4.34";
"1,""Premium"",""F"",""SI1"",62.3,59,5292,6.43,6.37,3.99";
"1.07,""Very";"Good"",""E"",""VS1"",62,60,7768,6.49,6.58,4.05"
"0.51,""Premium"",""G"",""VS1"",62.9,58,1781,5.1,5.05,3.19";
"1,""Very";"Good"",""F"",""SI1"",61.8,58,5058,6.37,6.44,3.96"
"1.03,""Ideal"",""F"",""SI1"",61.3,56,6059,6.51,6.55,4";
"1.3,""Very";"Good"",""F"",""SI2"",61.1,58,6149,6.98,7.02,4.28"
"0.34,""Ideal"",""D"",""VVS1"",61.7,57,1211,4.52,4.49,2.78";
"0.43,""Good"",""F"",""SI1"",63.8,57,948,4.82,4.8,3.07";
"1.03,""Ideal"",""F"",""I1"",61.1,55,3444,6.51,6.54,3.99";
"1.03,""Premium"",""H"",""I1"",62.9,59,2336,6.41,6.3,4";
"0.52,""Ideal"",""E"",""VVS2"",60.9,56,2220,5.21,5.24,3.18";
"0.28,""Ideal"",""H"",""VVS2"",61.6,56,514,4.22,4.26,2.61";
"1,""Very";"Good"",""F"",""SI1"",63.1,57,4704,6.37,6.33,4.01"
"0.88,""Ideal"",""H"",""VVS1"",62,59,4334,6.12,6.13,3.8";
"0.9,""Very";"Good"",""F"",""SI1"",62.8,59,4099,6.1,6.16,3.85"
"2.15,""Ideal"",""J"",""VS1"",60.9,55,15613,8.35,8.39,5.1";
"0.3,""Ideal"",""G"",""IF"",62.2,56,850,4.26,4.29,2.66";
"0.38,""Ideal"",""E"",""VS2"",61.5,54,968,4.67,4.69,2.88";
"0.72,""Ideal"",""H"",""IF"",62.1,58,3283,5.72,5.75,3.56";
"1.02,""Fair"",""G"",""SI1"",64.5,56,4044,6.3,6.23,4.04";
"0.31,""Very";"Good"",""G"",""VS2"",58.8,62,471,4.4,4.41,2.59"
"0.71,""Very";"Good"",""G"",""SI1"",62.4,57,2206,5.66,5.69,3.54"
"0.4,""Ideal"",""E"",""VS1"",61.7,55,1125,4.76,4.73,2.93";
"0.36,""Ideal"",""E"",""SI1"",61.9,56,631,4.53,4.58,2.82";
"0.52,""Very";"Good"",""E"",""SI2"",62.6,58,1190,5.11,5.14,3.21"
"0.3,""Premium"",""D"",""SI1"",63,58,709,4.27,4.24,2.68";
"0.23,""Premium"",""F"",""VVS2"",61.3,59,571,3.99,3.94,2.43";
"0.4,""Very";"Good"",""E"",""SI2"",61.6,55,611,4.75,4.83,2.95"
"0.34,""Ideal"",""G"",""VVS1"",61.9,54,863,4.49,4.52,2.79";
"1.51,""Premium"",""D"",""SI1"",62.5,60,11760,7.27,7.23,4.54";
"0.35,""Ideal"",""G"",""VS1"",60.6,56,706,4.57,4.6,2.78";
"0.41,""Very";"Good"",""E"",""SI1"",61.4,56,755,4.77,4.81,2.94"
"0.75,""Ideal"",""D"",""SI2"",60.3,57,2726,5.85,5.89,3.54";
"1.02,""Premium"",""E"",""SI1"",59.2,56,5655,6.63,6.57,3.91";
"1.01,""Very";"Good"",""G"",""VS2"",62.8,58,5119,6.35,6.42,4.01"
"1.18,""Very";"Good"",""J"",""SI2"",62.2,58,4353,6.74,6.79,4.21"
"0.83,""Good"",""F"",""SI2"",63.7,59,1968,5.91,5.86,3.75";
"0.31,""Premium"",""J"",""VS2"",62.3,60,488,4.34,4.29,2.69";
"1.03,""Ideal"",""F"",""VVS2"",61.6,56,8860,6.53,6.46,4";
"1.28,""Ideal"",""G"",""SI2"",61.8,56,6833,6.95,6.99,4.31";
"0.92,""Premium"",""H"",""SI1"",60.7,59,3165,6.34,6.25,3.82";
"2.01,""Good"",""G"",""SI2"",63.6,59,11096,7.97,7.9,5.05";
"0.58,""Premium"",""F"",""SI1"",62.2,61,1634,5.33,5.25,3.29";
"1.42,""Premium"",""G"",""VS1"",61.7,55,11861,7.29,7.24,4.48";
"0.95,""Premium"",""G"",""SI1"",58,62,4426,6.47,6.42,3.74";
"0.76,""Ideal"",""D"",""SI2"",62.2,57,2706,5.85,5.83,3.63";
"0.92,""Very";"Good"",""G"",""SI1"",61.8,54,4281,6.25,6.37,3.9"
"1.26,""Ideal"",""H"",""VVS2"",61.8,56,8941,6.9,6.93,4.28";
"1.52,""Fair"",""I"",""VVS2"",64.9,56,7303,7.28,7.21,4.7";
"1,""Fair"",""D"",""SI2"",65,56,3965,6.27,6.23,4.06";
"1.06,""Premium"",""G"",""VS1"",62.2,55,6853,6.58,6.51,4.07";
"1.01,""Fair"",""E"",""VS2"",65.3,59,5882,6.15,6.1,4";
"0.41,""Ideal"",""I"",""VS1"",61.9,55,878,4.82,4.78,2.97";
"0.34,""Ideal"",""H"",""VVS2"",62.2,55,686,4.48,4.49,2.79";
"0.41,""Premium"",""G"",""VS1"",60.2,59,961,4.84,4.79,2.9";
"0.25,""Very";"Good"",""F"",""VVS2"",59.3,59,548,4.15,4.18,2.47"
"0.61,""Very";"Good"",""I"",""VS2"",62.7,57,1706,5.39,5.42,3.39"
"0.63,""Very";"Good"",""G"",""SI2"",63.3,59,1105,5.51,5.31,3.45"
"0.5,""Ideal"",""E"",""VS2"",61.3,57,1746,5.15,5.13,3.15";
"0.81,""Premium"",""G"",""SI2"",62.5,57,2515,5.95,5.89,3.7";
"0.73,""Premium"",""F"",""SI2"",62,57,2329,5.79,5.76,3.58";
"0.26,""Very";"Good"",""F"",""VVS1"",61.2,60,591,4.13,4.14,2.53"
"0.31,""Ideal"",""F"",""IF"",61.2,56,901,4.38,4.41,2.69";
"0.54,""Premium"",""D"",""VS2"",61.6,56,1627,5.24,5.18,3.21";
"1.11,""Very";"Good"",""D"",""VVS1"",62.5,58,12200,6.67,6.6,4.15"
"0.29,""Ideal"",""F"",""VS2"",61.6,56,504,4.28,4.32,2.65";
"1.01,""Fair"",""G"",""SI2"",65.1,58,3461,6.29,6.21,4.07";
"0.36,""Premium"",""F"",""SI1"",61.1,60,616,4.62,4.57,2.81";
"0.32,""Premium"",""I"",""IF"",60.3,58,673,4.41,4.45,2.67";
"0.7,""Ideal"",""E"",""VS2"",60.8,56,3504,5.74,5.78,3.5";
"0.41,""Ideal"",""G"",""VVS1"",61.6,57,1055,4.75,4.77,2.93";
"0.43,""Ideal"",""H"",""VS2"",62.3,54,778,4.85,4.88,3.03";
"1.01,""Good"",""F"",""SI2"",63.6,59,4121,6.34,6.37,4.04";
"0.23,""Very";"Good"",""F"",""VVS1"",62.3,55,583,3.93,3.96,2.46"
"1.01,""Very";"Good"",""H"",""SI1"",61.9,59,5026,6.4,6.43,3.97"
"0.31,""Ideal"",""H"",""IF"",62.1,54,816,4.33,4.37,2.7";
"0.96,""Good"",""H"",""SI2"",60.1,64,3548,6.43,6.35,3.84";
"1.39,""Premium"",""I"",""SI1"",62.1,57,6694,7.22,7.08,4.44";
"0.48,""Very";"Good"",""E"",""VS1"",59.1,62,1616,5.14,5.18,3.05"
"1.56,""Ideal"",""J"",""VS1"",61.9,55,9404,7.44,7.46,4.61";
"1.04,""Good"",""G"",""VS1"",63.8,57,6360,6.42,6.37,4.08";
"0.9,""Very";"Good"",""G"",""VS2"",59,58,3910,6.25,6.29,3.7"
"0.73,""Ideal"",""E"",""SI1"",62.1,59,2523,5.74,5.79,3.58";
"0.41,""Ideal"",""D"",""SI2"",62.3,57,876,4.78,4.75,2.97";
"0.51,""Very";"Good"",""F"",""VS1"",62.5,54,1751,5.13,5.15,3.21"
"1,""Very";"Good"",""F"",""VVS2"",63.2,56,8467,6.42,6.37,4.04"
"0.7,""Ideal"",""G"",""VS1"",61.3,57,2839,5.71,5.74,3.51";
"1.52,""Very";"Good"",""G"",""VS2"",62.4,56,11093,7.26,7.36,4.56"
"0.31,""Ideal"",""E"",""SI1"",62.4,57,698,4.34,4.31,2.7";
"0.9,""Very";"Good"",""E"",""SI2"",63.1,54,3084,6.2,6.17,3.9"
"0.32,""Ideal"",""F"",""VVS1"",61.8,55,926,4.36,4.41,2.71";
"0.9,""Very";"Good"",""I"",""SI2"",61.3,56,2800,6.17,6.23,3.8"
"1.51,""Ideal"",""G"",""VS1"",62.1,55,13995,7.38,7.33,4.57";
"1.02,""Very";"Good"",""D"",""SI1"",63.3,60,5778,6.33,6.38,4.02"
"1.21,""Ideal"",""I"",""SI1"",62.4,55,5124,6.78,6.81,4.24";
"1.8,""Ideal"",""H"",""VS1"",62,57,16683,7.84,7.78,4.84";
"0.5,""Ideal"",""G"",""VVS1"",62.7,57,1966,5.07,5.1,3.19";
"0.9,""Premium"",""H"",""VS1"",62.1,59,4234,6.14,6.09,3.8";
"0.29,""Very";"Good"",""E"",""VS1"",61.7,58,504,4.23,4.29,2.63"
"1.19,""Ideal"",""F"",""VVS1"",61.9,57,12776,6.84,6.79,4.22";
"1.03,""Good"",""D"",""SI2"",57.6,58,4177,6.6,6.67,3.82";
"0.46,""Good"",""G"",""VVS2"",60.2,60.5,1245,4.98,5.04,3.02";
"0.74,""Premium"",""D"",""VS1"",62.7,56,3365,5.8,5.77,3.63";
"1.17,""Good"",""G"",""SI2"",63.6,62,4010,6.65,6.55,4.2";
"0.7,""Ideal"",""G"",""VS1"",61.4,57,3034,5.7,5.73,3.51";
"1.01,""Premium"",""G"",""VVS2"",61.4,58,6843,6.46,6.51,3.98";
"1,""Ideal"",""I"",""SI1"",58.5,55,3472,6.47,6.42,3.77";
"1,""Premium"",""E"",""I1"",60.9,61,3584,6.41,6.37,3.89";
"0.9,""Good"",""H"",""VS1"",60.6,61,4072,6.13,6.19,3.73";
"1.01,""Good"",""F"",""SI2"",63.6,59,4121,6.34,6.37,4.04";
"0.31,""Very";"Good"",""E"",""SI1"",63.5,57,698,4.32,4.28,2.73"
"1.5,""Premium"",""F"",""VS2"",61,58,14352,7.37,7.31,4.48";
"1,""Premium"",""G"",""VS2"",62.3,58,5242,6.35,6.29,3.94";
"0.51,""Premium"",""G"",""VVS1"",60.1,56,2111,5.35,5.16,3.16";
"0.34,""Ideal"",""E"",""VS1"",62.2,55,1033,4.52,4.49,2.8";
"1.13,""Premium"",""H"",""SI2"",61.1,59,4619,6.73,6.65,4.09";
"0.43,""Very";"Good"",""E"",""VVS1"",61.2,56,1433,4.84,4.87,2.97"
"0.3,""Very";"Good"",""H"",""SI1"",63.4,58,540,4.29,4.26,2.71"
"1.08,""Ideal"",""H"",""VS2"",61.8,56,5625,6.59,6.55,4.06";
"0.7,""Premium"",""G"",""VVS2"",60.6,60,2999,5.77,5.69,3.47";
"0.5,""Fair"",""E"",""SI1"",61.7,68,1238,5.09,5.03,3.12";
"0.73,""Very";"Good"",""G"",""VS1"",62.4,58.1,2999,5.71,5.75,3.58"
"0.71,""Very";"Good"",""F"",""SI2"",59,58,2098,5.84,5.89,3.46"
"0.33,""Premium"",""G"",""VVS1"",60.4,59,868,4.44,4.47,2.69";
"1.21,""Ideal"",""J"",""VS2"",62.2,57,4879,6.78,6.82,4.23";
"0.34,""Ideal"",""G"",""VS2"",62,55,596,4.46,4.48,2.77";
"0.45,""Ideal"",""I"",""VS1"",61.6,54,825,4.95,4.99,3.06";
"0.76,""Ideal"",""E"",""SI1"",62.4,54,3056,5.84,5.86,3.65";
"1.01,""Good"",""F"",""SI2"",63.7,59,4166,6.28,6.38,4.03";
"1.06,""Ideal"",""F"",""VS1"",61.7,57,8344,6.55,6.57,4.05";
"0.37,""Premium"",""E"",""SI1"",59.3,58,833,4.75,4.73,2.81";
"1.01,""Good"",""F"",""VS2"",63.9,58,6446,6.39,6.32,4.06";
"1.22,""Premium"",""I"",""SI1"",62.2,57,5466,6.87,6.79,4.25";
"0.61,""Good"",""F"",""VS1"",60,65,2196,5.53,5.47,3.3";
"1.22,""Very";"Good"",""G"",""SI1"",61.8,58,6656,6.82,6.88,4.23"
"1,""Good"",""G"",""SI1"",63.9,58,4218,6.26,6.32,4.02";
"1.86,""Very";"Good"",""H"",""SI2"",62.3,57,11416,7.82,7.85,4.88"
"0.71,""Very";"Good"",""E"",""VS2"",63.2,57,2437,5.66,5.63,3.56"
"0.33,""Ideal"",""G"",""VS2"",61.2,55,743,4.52,4.46,2.75";
"1.22,""Premium"",""G"",""SI1"",62.3,58,6288,6.83,6.76,4.23";
"0.99,""Very";"Good"",""F"",""SI2"",61.2,56,4852,6.4,6.45,3.93"
"0.31,""Premium"",""F"",""VS2"",61.4,58,625,4.36,4.4,2.69";
"0.75,""Ideal"",""F"",""SI1"",61.5,55,3336,5.88,5.9,3.62";
"1.01,""Ideal"",""J"",""SI1"",62.1,54,3207,6.48,6.4,4";
"2.01,""Good"",""J"",""VS1"",63.7,59,11526,7.93,7.86,5.03";
"0.33,""Very";"Good"",""E"",""SI1"",60.2,58,579,4.49,4.55,2.72"
"1.53,""Premium"",""G"",""SI1"",61.7,59,9572,7.31,7.4,4.54";
"0.83,""Premium"",""F"",""VS2"",60.2,60,3557,6.04,6.09,3.65";
"0.9,""Fair"",""H"",""SI1"",66.8,55,3145,5.98,5.9,3.97";
"1.07,""Very";"Good"",""E"",""SI2"",61.7,58,5304,6.54,6.56,4.04"
"0.24,""Very";"Good"",""E"",""VVS2"",64.4,53,485,3.92,3.94,2.53"
"0.71,""Premium"",""G"",""SI2"",62.3,55,1977,5.72,5.68,3.55";
"1.52,""Premium"",""E"",""SI1"",62.5,59,12418,7.33,7.26,4.56";
"0.71,""Very";"Good"",""H"",""SI1"",63.5,57,2207,5.67,5.63,3.59"
"0.56,""Premium"",""E"",""VS2"",58.8,59,1882,5.45,5.36,3.18";
"0.3,""Ideal"",""G"",""IF"",61.4,57,956,4.37,4.33,2.67";
"2.01,""Premium"",""H"",""SI2"",60.8,59,12423,8.08,8,4.89";
"1.02,""Ideal"",""G"",""VS2"",62.6,56,6591,6.4,6.44,4.02";
"1.24,""Ideal"",""G"",""SI1"",62.7,56,4916,6.89,6.85,4.31";
"1.01,""Ideal"",""E"",""VVS2"",61.4,56,10283,6.49,6.45,3.97";
"1.22,""Ideal"",""G"",""VS2"",61.4,56,8213,6.88,6.9,4.23";
"1,""Very";"Good"",""G"",""VVS1"",57.8,59,7725,6.59,6.63,3.82"
"0.41,""Ideal"",""E"",""VS1"",62.7,55,1079,4.72,4.76,2.97";
"0.64,""Ideal"",""F"",""VS1"",61.9,56.8,2222,5.55,5.6,3.45";
"1.51,""Premium"",""E"",""VS1"",59.5,59,16277,7.54,7.48,4.47";
"0.25,""Ideal"",""G"",""VS2"",61.4,57,459,4.08,4.1,2.51";
"1.04,""Very";"Good"",""D"",""SI2"",58.6,58,4906,6.65,6.72,3.92"
"0.23,""Very";"Good"",""E"",""VVS2"",59.3,60,505,4,4.1,2.4"
"0.3,""Very";"Good"",""G"",""VVS1"",62.8,55,635,4.28,4.31,2.7"
"0.33,""Ideal"",""G"",""VVS2"",61.5,55,713,4.47,4.51,2.76";
"1.36,""Very";"Good"",""J"",""SI2"",62.6,58,5215,7,7.12,4.42"
"0.43,""Ideal"",""D"",""VS1"",62.1,56,1207,4.85,4.87,3.02";
"1,""Premium"",""E"",""SI1"",60.7,59,5544,6.41,6.38,3.88";
"0.38,""Very";"Good"",""F"",""VS2"",61.3,57,685,4.67,4.7,2.87"
"0.28,""Very";"Good"",""E"",""VVS1"",61.1,60,646,4.17,4.21,2.56"
"0.3,""Ideal"",""G"",""IF"",62,56,956,4.31,4.3,2.67";
"0.3,""Premium"",""G"",""SI1"",59.7,60,574,4.39,4.35,2.61";
"1.01,""Good"",""D"",""VS2"",61.8,59,6912,6.28,6.35,3.9";
"0.7,""Ideal"",""E"",""VVS2"",62.6,54,3901,5.65,5.7,3.55";
"1.05,""Ideal"",""H"",""SI2"",61.9,56,4504,6.49,6.56,4.04";
"1.01,""Premium"",""G"",""SI2"",61.9,59,4327,6.46,6.39,3.98";
"1,""Good"",""I"",""VS2"",59.7,64,4155,6.51,6.45,3.87";
"0.41,""Ideal"",""F"",""VS1"",60.6,57,1007,4.79,4.84,2.92";
"0.71,""Very";"Good"",""G"",""SI1"",62.3,57,2104,5.7,5.76,3.57"
"1.13,""Very";"Good"",""G"",""SI1"",60.9,60,5280,6.67,6.76,4.09"
"0.32,""Ideal"",""G"",""VVS1"",61.7,56,779,4.39,4.42,2.72";
"0.91,""Good"",""D"",""SI1"",63.1,61,4113,6.1,6.16,3.87";
"0.34,""Ideal"",""G"",""VS1"",62,55,681,4.47,4.5,2.78";
"0.35,""Very";"Good"",""F"",""SI2"",62.8,55,460,4.48,4.53,2.83"
"0.7,""Ideal"",""H"",""VS2"",61.1,57,2862,5.71,5.74,3.5";
"0.9,""Very";"Good"",""F"",""SI1"",62,59,3950,6.13,6.17,3.81"
"1.14,""Very";"Good"",""E"",""SI2"",60,54,5593,6.74,6.97,4.11"
"0.38,""Good"",""E"",""VVS1"",62.4,64,975,4.61,4.59,2.87";
"2.01,""Very";"Good"",""I"",""SI1"",61.8,62,13691,7.98,8.07,4.96"
"1.58,""Ideal"",""F"",""SI1"",61.9,55,14495,7.52,7.47,4.64";
"1.52,""Premium"",""I"",""SI2"",62.5,56,7341,7.35,7.33,4.59";
"0.71,""Ideal"",""G"",""VVS2"",61.5,56,3504,5.74,5.69,3.52";
"0.33,""Ideal"",""D"",""SI1"",62.8,55,780,4.45,4.41,2.78";
"1.17,""Good"",""H"",""SI2"",63.8,58,4826,6.57,6.73,4.24";
"0.53,""Ideal"",""H"",""SI1"",60.8,56,1268,5.27,5.29,3.21";
"1.09,""Very";"Good"",""F"",""VS2"",61.4,54,6990,6.66,6.7,4.1"
"1.01,""Ideal"",""G"",""VS2"",62,57,6295,6.4,6.44,3.98";
"1.32,""Ideal"",""I"",""VS2"",61.7,59,7059,7.03,7.06,4.35";
"0.77,""Fair"",""I"",""VS1"",65.1,57,2184,5.65,5.77,3.72";
"1.5,""Premium"",""I"",""VS2"",62.5,59,9055,7.3,7.26,4.55";
"0.52,""Ideal"",""E"",""VS2"",62,55,1689,5.14,5.19,3.2";
"0.33,""Premium"",""E"",""VS2"",61,60,928,4.46,4.43,2.71";
"1.16,""Premium"",""H"",""SI1"",61.2,58,5454,6.76,6.81,4.15";
"0.7,""Ideal"",""H"",""SI1"",62,55,2184,5.71,5.68,3.53";
"0.71,""Very";"Good"",""H"",""VS2"",62.6,56,2432,5.68,5.72,3.57"
"0.7,""Very";"Good"",""E"",""VS2"",60.5,63,2737,5.74,5.7,3.46"
"0.71,""Premium"",""E"",""SI1"",58.9,61,2329,5.79,5.75,3.4";
"0.31,""Very";"Good"",""E"",""VVS2"",61.1,55,766,4.39,4.41,2.69"
"0.31,""Ideal"",""H"",""VS2"",61.4,56,646,4.38,4.42,2.7";
"0.31,""Very";"Good"",""E"",""SI1"",62.7,58,544,4.31,4.33,2.71"
"0.55,""Ideal"",""G"",""SI2"",61.8,55,1228,5.27,5.32,3.27";
"0.53,""Ideal"",""D"",""VS2"",61.4,55,1956,5.25,5.21,3.21";
"1.5,""Ideal"",""I"",""VVS2"",60.8,57,12148,7.38,7.42,4.5";
